sample_id	run_id	assay_type	run_classification	gene_id	gene_symbol	overlay_source	overlay_source_count	overlay_source_list	mitocarta_hit	epi25_hit	match_key	clinical_evidence	clinical_status	variant_count
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000148459	PDSS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000149124	GLYAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000150756	ATPSCKMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000150768	DLAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000151366	NDUFC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000151376	ME3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000151475	SLC25A31	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000151552	QDPR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000151726	ACSL1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000151806	GUF1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000153094	BCL2L11	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000153291	SLC25A27	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000153820	SPHKAP	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000154079	SDHAF4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000154258	ABCA9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	4
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000154719	MRPL39	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	5
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000154814	OXNAD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000154930	ACSS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000155463	OXA1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000155542	SETD9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000155970	MICU3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000156026	MCU	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000156170	NDUFAF6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000156990	RPUSD3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000157184	CPT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000158042	MRPL17	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000158828	PINK1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000159231	CBR3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000159423	ALDH4A1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	5
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000159445	THEM4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000160072	ATAD3B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000160072	ATAD3B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	7
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000160194	NDUFV3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000160194	NDUFV3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000160703	NLRX1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000160882	CYP11B1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000160957	RECQL4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000160957	RECQL4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000161513	FDXR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000162241	SLC25A45	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000162390	ACOT11	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000162836	ACP6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000162851	TFB2M	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000163382	NAXE	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000164258	NDUFS4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000164305	CASP3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000164306	PRIMPOL	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000164347	GFM2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	4
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000164347	GFM2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000164466	SFXN1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000164898	FMC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000165028	NIPSNAP3B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000165060	FXN	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000165637	VDAC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000165672	PRDX3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000165688	PMPCA	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000166118	SPATA19	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000166321	NUDT13	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000166411	IDH3A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000166743	ACSM1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000167186	COQ7	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000167264	DUS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000168275	COA6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000168288	MMADHC	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000168291	PDHB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000168291	PDHB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000168393	DTYMK	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000168827	GFM1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000168924	LETM1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000168958	MFF	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000169021	UQCRFS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000169230	PRELID1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000169519	METTL15	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000169567	HINT1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000169599	NFU1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000169710	FASN	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000170917	NUDT6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000171503	ETFDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000171766	GATM	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000171865	RNASEH1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000172340	SUCLG2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000172590	MRPL52	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000173085	COQ2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000173436	MICOS10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000174173	TRMT10C	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000174547	MRPL11	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000174928	C3ORF33	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000175110	MRPS22	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000175536	LIPT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000175564	UCP3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000175567	UCP2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000175581	MRPL48	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000175600	SUGCT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000175606	TMEM70	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000175606	TMEM70	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000175768	TOMM5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000176340	COX8A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000176410	DNAJC30	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000176410	DNAJC30	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000176623	RMDN1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000176715	ACSF3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	9
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000176894	PXMP2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000177034	MTX3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000177646	ACAD9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000178127	NDUFV2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000178127	NDUFV2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	vus	vus	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000178445	GLDC	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000178445	GLDC	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000179091	CYC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000179142	CYP11B2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	4
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000180011	PTGR3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000180992	MRPL14	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000181192	DHTKD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	6
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000181240	SLC25A41	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000181873	IBA57	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000182199	SHMT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000182810	DDX28	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000183010	PYCR1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000183044	ABAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	4
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000183549	ACSM5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000183569	SERHL2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000183605	SFXN4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000183747	ACSM2A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000183773	AIFM3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000184117	NIPSNAP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000184428	TOP1MT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000184470	TXNRD2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	4
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000184470	TXNRD2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000184857	TMEM186	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000184867	ARMCX2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000185414	MRPL30	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000186205	MTARC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000186281	GPAT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000186642	PDE2A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	4
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000188554	NBR1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000189221	MAOA	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000196177	ACADSB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000196407	THEM5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000196636	SDHAF3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000197150	ABCB8	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000197150	ABCB8	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000197157	SND1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000197283	SYNGAP1	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000197444	OGDHL	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000197444	OGDHL	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_benign	likely_benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000197444	OGDHL	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000197580	BCO2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198074	AKR1B10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198130	HIBCH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198431	TXNRD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	3
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198721	ECI2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198727	MT-CYB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198727	MT-CYB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	likely_pathogenic	likely_pathogenic	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198763	MT-ND2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198786	MT-ND5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198804	MT-CO1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	2
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198804	MT-CO1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198888	MT-ND1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000198899	MT-ATP6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
ERR10619300	run_2026_05_15_063040	WES	saudi_same_patch_rerun	ENSG00000203667	COX20	mitocarta	1	mitocarta	True	False	ensembl_gene_id	benign	benign	1
